ID,fault,strike,dip,nx,ny,nz
172805,EW5,90.0,90.0,0.0,1.0,0.0
172806,EW5,90.0,90.0,0.0,1.0,0.0
172807,EW5,90.0,90.0,0.0,1.0,0.0
172808,EW5,90.0,90.0,0.0,1.0,0.0
172809,EW5,90.0,90.0,0.0,1.0,0.0
172810,EW5,90.0,90.0,0.0,1.0,0.0
172811,EW5,90.0,90.0,0.0,1.0,0.0
172812,EW5,90.0,90.0,0.0,1.0,0.0
172813,EW5,90.0,90.0,0.0,1.0,0.0
172814,EW5,90.0,90.0,0.0,1.0,0.0
172815,EW5,90.0,90.0,0.0,1.0,0.0
172816,EW5,90.0,90.0,0.0,1.0,0.0
172817,EW5,90.0,90.0,0.0,1.0,0.0
172818,EW5,90.0,90.0,0.0,1.0,0.0
172819,EW5,90.0,90.0,0.0,1.0,0.0
172820,EW5,90.0,90.0,0.0,1.0,0.0
172821,EW5,90.0,90.0,0.0,1.0,0.0
172822,EW5,90.0,90.0,0.0,1.0,0.0
172823,EW5,90.0,90.0,0.0,1.0,0.0
172824,EW5,90.0,90.0,0.0,1.0,0.0
172825,EW5,90.0,90.0,0.0,1.0,0.0
172826,EW5,90.0,90.0,0.0,1.0,0.0
172827,EW5,90.0,90.0,0.0,1.0,0.0
172828,EW5,90.0,90.0,0.0,1.0,0.0
172829,EW5,90.0,90.0,0.0,1.0,0.0
172830,EW5,90.0,90.0,0.0,1.0,0.0
172831,EW5,90.0,90.0,0.0,1.0,0.0
172832,EW5,90.0,90.0,0.0,1.0,0.0
172833,EW5,90.0,90.0,0.0,1.0,0.0
172834,EW5,90.0,90.0,0.0,1.0,0.0
172835,EW5,90.0,90.0,0.0,1.0,0.0
172836,EW5,90.0,90.0,0.0,1.0,0.0
172837,EW5,90.0,90.0,0.0,1.0,0.0
172838,EW5,90.0,90.0,0.0,1.0,0.0
172839,EW5,90.0,90.0,0.0,1.0,0.0
172840,EW5,90.0,90.0,0.0,1.0,0.0
172841,EW5,90.0,90.0,0.0,1.0,0.0
172842,EW5,90.0,90.0,0.0,1.0,0.0
172843,EW5,90.0,90.0,0.0,1.0,0.0
172844,EW5,90.0,90.0,0.0,1.0,0.0
172845,EW5,90.0,90.0,0.0,1.0,0.0
172846,EW5,90.0,90.0,0.0,1.0,0.0
172847,EW5,90.0,90.0,0.0,1.0,0.0
172848,EW5,90.0,90.0,0.0,1.0,0.0
172849,EW5,90.0,90.0,0.0,1.0,0.0
172850,EW5,90.0,90.0,0.0,1.0,0.0
172851,EW5,90.0,90.0,0.0,1.0,0.0
172852,EW5,90.0,90.0,0.0,1.0,0.0
172853,EW5,90.0,90.0,0.0,1.0,0.0
172854,EW5,90.0,90.0,0.0,1.0,0.0
172855,EW5,90.0,90.0,0.0,1.0,0.0
172856,EW5,90.0,90.0,0.0,1.0,0.0
172857,EW5,90.0,90.0,0.0,1.0,0.0
172858,EW5,90.0,90.0,0.0,1.0,0.0
172859,EW5,90.0,90.0,0.0,1.0,0.0
172860,EW5,90.0,90.0,0.0,1.0,0.0
172861,EW5,90.0,90.0,0.0,1.0,0.0
172862,EW5,90.0,90.0,0.0,1.0,0.0
172863,EW5,90.0,90.0,0.0,1.0,0.0
172864,EW5,90.0,90.0,0.0,1.0,0.0
172865,EW5,90.0,90.0,0.0,1.0,0.0
172866,EW5,90.0,90.0,0.0,1.0,0.0
172867,EW5,90.0,90.0,0.0,1.0,0.0
172868,EW5,90.0,90.0,0.0,1.0,0.0
172869,EW5,90.0,90.0,0.0,1.0,0.0
172870,EW5,90.0,90.0,0.0,1.0,0.0
172871,EW5,90.0,90.0,0.0,1.0,0.0
172872,EW5,90.0,90.0,0.0,1.0,0.0
172873,EW5,90.0,90.0,0.0,1.0,0.0
172874,EW5,90.0,90.0,0.0,1.0,0.0
172875,EW5,90.0,90.0,0.0,1.0,0.0
172876,EW5,90.0,90.0,0.0,1.0,0.0
172877,EW5,90.0,90.0,0.0,1.0,0.0
172878,EW5,90.0,90.0,0.0,1.0,0.0
172879,EW5,90.0,90.0,0.0,1.0,0.0
172880,EW5,90.0,90.0,0.0,1.0,0.0
172881,EW5,90.0,90.0,0.0,1.0,0.0
172882,EW5,90.0,90.0,0.0,1.0,0.0
172883,EW5,90.0,90.0,0.0,1.0,0.0
172884,EW5,90.0,90.0,0.0,1.0,0.0
172885,EW5,90.0,90.0,0.0,1.0,0.0
172886,EW5,90.0,90.0,0.0,1.0,0.0
172887,EW5,90.0,90.0,0.0,1.0,0.0
172888,EW5,90.0,90.0,0.0,1.0,0.0
172889,EW5,90.0,90.0,0.0,1.0,0.0
172890,EW5,90.0,90.0,0.0,1.0,0.0
172891,EW5,90.0,90.0,0.0,1.0,0.0
172892,EW5,90.0,90.0,0.0,1.0,0.0
172893,EW5,90.0,90.0,0.0,1.0,0.0
172894,EW5,90.0,90.0,0.0,1.0,0.0
172895,EW5,90.0,90.0,0.0,1.0,0.0
172896,EW5,90.0,90.0,0.0,1.0,0.0
172897,EW5,90.0,90.0,0.0,1.0,0.0
172898,EW5,90.0,90.0,0.0,1.0,0.0
172899,EW5,90.0,90.0,0.0,1.0,0.0
180405,EW5,90.0,90.0,0.0,1.0,0.0
180406,EW5,90.0,90.0,0.0,1.0,0.0
180407,EW5,90.0,90.0,0.0,1.0,0.0
180408,EW5,90.0,90.0,0.0,1.0,0.0
180409,EW5,90.0,90.0,0.0,1.0,0.0
180410,EW5,90.0,90.0,0.0,1.0,0.0
180411,EW5,90.0,90.0,0.0,1.0,0.0
180412,EW5,90.0,90.0,0.0,1.0,0.0
180413,EW5,90.0,90.0,0.0,1.0,0.0
180414,EW5,90.0,90.0,0.0,1.0,0.0
180415,EW5,90.0,90.0,0.0,1.0,0.0
180416,EW5,90.0,90.0,0.0,1.0,0.0
180417,EW5,90.0,90.0,0.0,1.0,0.0
180418,EW5,90.0,90.0,0.0,1.0,0.0
180419,EW5,90.0,90.0,0.0,1.0,0.0
180420,EW5,90.0,90.0,0.0,1.0,0.0
180421,EW5,90.0,90.0,0.0,1.0,0.0
180422,EW5,90.0,90.0,0.0,1.0,0.0
180423,EW5,90.0,90.0,0.0,1.0,0.0
180424,EW5,90.0,90.0,0.0,1.0,0.0
180425,EW5,90.0,90.0,0.0,1.0,0.0
180426,EW5,90.0,90.0,0.0,1.0,0.0
180427,EW5,90.0,90.0,0.0,1.0,0.0
180428,EW5,90.0,90.0,0.0,1.0,0.0
180429,EW5,90.0,90.0,0.0,1.0,0.0
180430,EW5,90.0,90.0,0.0,1.0,0.0
180431,EW5,90.0,90.0,0.0,1.0,0.0
180432,EW5,90.0,90.0,0.0,1.0,0.0
180433,EW5,90.0,90.0,0.0,1.0,0.0
180434,EW5,90.0,90.0,0.0,1.0,0.0
180435,EW5,90.0,90.0,0.0,1.0,0.0
180436,EW5,90.0,90.0,0.0,1.0,0.0
180437,EW5,90.0,90.0,0.0,1.0,0.0
180438,EW5,90.0,90.0,0.0,1.0,0.0
180439,EW5,90.0,90.0,0.0,1.0,0.0
180440,EW5,90.0,90.0,0.0,1.0,0.0
180441,EW5,90.0,90.0,0.0,1.0,0.0
180442,EW5,90.0,90.0,0.0,1.0,0.0
180443,EW5,90.0,90.0,0.0,1.0,0.0
180444,EW5,90.0,90.0,0.0,1.0,0.0
180445,EW5,90.0,90.0,0.0,1.0,0.0
180446,EW5,90.0,90.0,0.0,1.0,0.0
180447,EW5,90.0,90.0,0.0,1.0,0.0
180448,EW5,90.0,90.0,0.0,1.0,0.0
180449,EW5,90.0,90.0,0.0,1.0,0.0
180450,EW5,90.0,90.0,0.0,1.0,0.0
180451,EW5,90.0,90.0,0.0,1.0,0.0
180452,EW5,90.0,90.0,0.0,1.0,0.0
180453,EW5,90.0,90.0,0.0,1.0,0.0
180454,EW5,90.0,90.0,0.0,1.0,0.0
180455,EW5,90.0,90.0,0.0,1.0,0.0
180456,EW5,90.0,90.0,0.0,1.0,0.0
180457,EW5,90.0,90.0,0.0,1.0,0.0
180458,EW5,90.0,90.0,0.0,1.0,0.0
180459,EW5,90.0,90.0,0.0,1.0,0.0
180460,EW5,90.0,90.0,0.0,1.0,0.0
180461,EW5,90.0,90.0,0.0,1.0,0.0
180462,EW5,90.0,90.0,0.0,1.0,0.0
180463,EW5,90.0,90.0,0.0,1.0,0.0
180464,EW5,90.0,90.0,0.0,1.0,0.0
180465,EW5,90.0,90.0,0.0,1.0,0.0
180466,EW5,90.0,90.0,0.0,1.0,0.0
180467,EW5,90.0,90.0,0.0,1.0,0.0
180468,EW5,90.0,90.0,0.0,1.0,0.0
180469,EW5,90.0,90.0,0.0,1.0,0.0
180470,EW5,90.0,90.0,0.0,1.0,0.0
180471,EW5,90.0,90.0,0.0,1.0,0.0
180472,EW5,90.0,90.0,0.0,1.0,0.0
180473,EW5,90.0,90.0,0.0,1.0,0.0
180474,EW5,90.0,90.0,0.0,1.0,0.0
180475,EW5,90.0,90.0,0.0,1.0,0.0
180476,EW5,90.0,90.0,0.0,1.0,0.0
180477,EW5,90.0,90.0,0.0,1.0,0.0
180478,EW5,90.0,90.0,0.0,1.0,0.0
180479,EW5,90.0,90.0,0.0,1.0,0.0
180480,EW5,90.0,90.0,0.0,1.0,0.0
180481,EW5,90.0,90.0,0.0,1.0,0.0
180482,EW5,90.0,90.0,0.0,1.0,0.0
180483,EW5,90.0,90.0,0.0,1.0,0.0
180484,EW5,90.0,90.0,0.0,1.0,0.0
180485,EW5,90.0,90.0,0.0,1.0,0.0
180486,EW5,90.0,90.0,0.0,1.0,0.0
180487,EW5,90.0,90.0,0.0,1.0,0.0
180488,EW5,90.0,90.0,0.0,1.0,0.0
180489,EW5,90.0,90.0,0.0,1.0,0.0
180490,EW5,90.0,90.0,0.0,1.0,0.0
180491,EW5,90.0,90.0,0.0,1.0,0.0
180492,EW5,90.0,90.0,0.0,1.0,0.0
180493,EW5,90.0,90.0,0.0,1.0,0.0
180494,EW5,90.0,90.0,0.0,1.0,0.0
180495,EW5,90.0,90.0,0.0,1.0,0.0
180496,EW5,90.0,90.0,0.0,1.0,0.0
180497,EW5,90.0,90.0,0.0,1.0,0.0
180498,EW5,90.0,90.0,0.0,1.0,0.0
180499,EW5,90.0,90.0,0.0,1.0,0.0
188005,EW5,90.0,90.0,0.0,1.0,0.0
188006,EW5,90.0,90.0,0.0,1.0,0.0
188007,EW5,90.0,90.0,0.0,1.0,0.0
188008,EW5,90.0,90.0,0.0,1.0,0.0
188009,EW5,90.0,90.0,0.0,1.0,0.0
188010,EW5,90.0,90.0,0.0,1.0,0.0
188011,EW5,90.0,90.0,0.0,1.0,0.0
188012,EW5,90.0,90.0,0.0,1.0,0.0
188013,EW5,90.0,90.0,0.0,1.0,0.0
188014,EW5,90.0,90.0,0.0,1.0,0.0
188015,EW5,90.0,90.0,0.0,1.0,0.0
188016,EW5,90.0,90.0,0.0,1.0,0.0
188017,EW5,90.0,90.0,0.0,1.0,0.0
188018,EW5,90.0,90.0,0.0,1.0,0.0
188019,EW5,90.0,90.0,0.0,1.0,0.0
188020,EW5,90.0,90.0,0.0,1.0,0.0
188021,EW5,90.0,90.0,0.0,1.0,0.0
188022,EW5,90.0,90.0,0.0,1.0,0.0
188023,EW5,90.0,90.0,0.0,1.0,0.0
188024,EW5,90.0,90.0,0.0,1.0,0.0
188025,EW5,90.0,90.0,0.0,1.0,0.0
188026,EW5,90.0,90.0,0.0,1.0,0.0
188027,EW5,90.0,90.0,0.0,1.0,0.0
188028,EW5,90.0,90.0,0.0,1.0,0.0
188029,EW5,90.0,90.0,0.0,1.0,0.0
188030,EW5,90.0,90.0,0.0,1.0,0.0
188031,EW5,90.0,90.0,0.0,1.0,0.0
188032,EW5,90.0,90.0,0.0,1.0,0.0
188033,EW5,90.0,90.0,0.0,1.0,0.0
188034,EW5,90.0,90.0,0.0,1.0,0.0
188035,EW5,90.0,90.0,0.0,1.0,0.0
188036,EW5,90.0,90.0,0.0,1.0,0.0
188037,EW5,90.0,90.0,0.0,1.0,0.0
188038,EW5,90.0,90.0,0.0,1.0,0.0
188039,EW5,90.0,90.0,0.0,1.0,0.0
188040,EW5,90.0,90.0,0.0,1.0,0.0
188041,EW5,90.0,90.0,0.0,1.0,0.0
188042,EW5,90.0,90.0,0.0,1.0,0.0
188043,EW5,90.0,90.0,0.0,1.0,0.0
188044,EW5,90.0,90.0,0.0,1.0,0.0
188045,EW5,90.0,90.0,0.0,1.0,0.0
188046,EW5,90.0,90.0,0.0,1.0,0.0
188047,EW5,90.0,90.0,0.0,1.0,0.0
188048,EW5,90.0,90.0,0.0,1.0,0.0
188049,EW5,90.0,90.0,0.0,1.0,0.0
188050,EW5,90.0,90.0,0.0,1.0,0.0
188051,EW5,90.0,90.0,0.0,1.0,0.0
188052,EW5,90.0,90.0,0.0,1.0,0.0
188053,EW5,90.0,90.0,0.0,1.0,0.0
188054,EW5,90.0,90.0,0.0,1.0,0.0
188055,EW5,90.0,90.0,0.0,1.0,0.0
188056,EW5,90.0,90.0,0.0,1.0,0.0
188057,EW5,90.0,90.0,0.0,1.0,0.0
188058,EW5,90.0,90.0,0.0,1.0,0.0
188059,EW5,90.0,90.0,0.0,1.0,0.0
188060,EW5,90.0,90.0,0.0,1.0,0.0
188061,EW5,90.0,90.0,0.0,1.0,0.0
188062,EW5,90.0,90.0,0.0,1.0,0.0
188063,EW5,90.0,90.0,0.0,1.0,0.0
188064,EW5,90.0,90.0,0.0,1.0,0.0
188065,EW5,90.0,90.0,0.0,1.0,0.0
188066,EW5,90.0,90.0,0.0,1.0,0.0
188067,EW5,90.0,90.0,0.0,1.0,0.0
188068,EW5,90.0,90.0,0.0,1.0,0.0
188069,EW5,90.0,90.0,0.0,1.0,0.0
188070,EW5,90.0,90.0,0.0,1.0,0.0
188071,EW5,90.0,90.0,0.0,1.0,0.0
188072,EW5,90.0,90.0,0.0,1.0,0.0
188073,EW5,90.0,90.0,0.0,1.0,0.0
188074,EW5,90.0,90.0,0.0,1.0,0.0
188075,EW5,90.0,90.0,0.0,1.0,0.0
188076,EW5,90.0,90.0,0.0,1.0,0.0
188077,EW5,90.0,90.0,0.0,1.0,0.0
188078,EW5,90.0,90.0,0.0,1.0,0.0
188079,EW5,90.0,90.0,0.0,1.0,0.0
188080,EW5,90.0,90.0,0.0,1.0,0.0
188081,EW5,90.0,90.0,0.0,1.0,0.0
188082,EW5,90.0,90.0,0.0,1.0,0.0
188083,EW5,90.0,90.0,0.0,1.0,0.0
188084,EW5,90.0,90.0,0.0,1.0,0.0
188085,EW5,90.0,90.0,0.0,1.0,0.0
188086,EW5,90.0,90.0,0.0,1.0,0.0
188087,EW5,90.0,90.0,0.0,1.0,0.0
188088,EW5,90.0,90.0,0.0,1.0,0.0
188089,EW5,90.0,90.0,0.0,1.0,0.0
188090,EW5,90.0,90.0,0.0,1.0,0.0
188091,EW5,90.0,90.0,0.0,1.0,0.0
188092,EW5,90.0,90.0,0.0,1.0,0.0
188093,EW5,90.0,90.0,0.0,1.0,0.0
188094,EW5,90.0,90.0,0.0,1.0,0.0
188095,EW5,90.0,90.0,0.0,1.0,0.0
188096,EW5,90.0,90.0,0.0,1.0,0.0
188097,EW5,90.0,90.0,0.0,1.0,0.0
188098,EW5,90.0,90.0,0.0,1.0,0.0
188099,EW5,90.0,90.0,0.0,1.0,0.0
195605,EW5,90.0,90.0,0.0,1.0,0.0
195606,EW5,90.0,90.0,0.0,1.0,0.0
195607,EW5,90.0,90.0,0.0,1.0,0.0
195608,EW5,90.0,90.0,0.0,1.0,0.0
195609,EW5,90.0,90.0,0.0,1.0,0.0
195610,EW5,90.0,90.0,0.0,1.0,0.0
195611,EW5,90.0,90.0,0.0,1.0,0.0
195612,EW5,90.0,90.0,0.0,1.0,0.0
195613,EW5,90.0,90.0,0.0,1.0,0.0
195614,EW5,90.0,90.0,0.0,1.0,0.0
195615,EW5,90.0,90.0,0.0,1.0,0.0
195616,EW5,90.0,90.0,0.0,1.0,0.0
195617,EW5,90.0,90.0,0.0,1.0,0.0
195618,EW5,90.0,90.0,0.0,1.0,0.0
195619,EW5,90.0,90.0,0.0,1.0,0.0
195620,EW5,90.0,90.0,0.0,1.0,0.0
195621,EW5,90.0,90.0,0.0,1.0,0.0
195622,EW5,90.0,90.0,0.0,1.0,0.0
195623,EW5,90.0,90.0,0.0,1.0,0.0
195624,EW5,90.0,90.0,0.0,1.0,0.0
195625,EW5,90.0,90.0,0.0,1.0,0.0
195626,EW5,90.0,90.0,0.0,1.0,0.0
195627,EW5,90.0,90.0,0.0,1.0,0.0
195628,EW5,90.0,90.0,0.0,1.0,0.0
195629,EW5,90.0,90.0,0.0,1.0,0.0
195630,EW5,90.0,90.0,0.0,1.0,0.0
195631,EW5,90.0,90.0,0.0,1.0,0.0
195632,EW5,90.0,90.0,0.0,1.0,0.0
195633,EW5,90.0,90.0,0.0,1.0,0.0
195634,EW5,90.0,90.0,0.0,1.0,0.0
195635,EW5,90.0,90.0,0.0,1.0,0.0
195636,EW5,90.0,90.0,0.0,1.0,0.0
195637,EW5,90.0,90.0,0.0,1.0,0.0
195638,EW5,90.0,90.0,0.0,1.0,0.0
195639,EW5,90.0,90.0,0.0,1.0,0.0
195640,EW5,90.0,90.0,0.0,1.0,0.0
195641,EW5,90.0,90.0,0.0,1.0,0.0
195642,EW5,90.0,90.0,0.0,1.0,0.0
195643,EW5,90.0,90.0,0.0,1.0,0.0
195644,EW5,90.0,90.0,0.0,1.0,0.0
195645,EW5,90.0,90.0,0.0,1.0,0.0
195646,EW5,90.0,90.0,0.0,1.0,0.0
195647,EW5,90.0,90.0,0.0,1.0,0.0
195648,EW5,90.0,90.0,0.0,1.0,0.0
195649,EW5,90.0,90.0,0.0,1.0,0.0
195650,EW5,90.0,90.0,0.0,1.0,0.0
195651,EW5,90.0,90.0,0.0,1.0,0.0
195652,EW5,90.0,90.0,0.0,1.0,0.0
195653,EW5,90.0,90.0,0.0,1.0,0.0
195654,EW5,90.0,90.0,0.0,1.0,0.0
195655,EW5,90.0,90.0,0.0,1.0,0.0
195656,EW5,90.0,90.0,0.0,1.0,0.0
195657,EW5,90.0,90.0,0.0,1.0,0.0
195658,EW5,90.0,90.0,0.0,1.0,0.0
195659,EW5,90.0,90.0,0.0,1.0,0.0
195660,EW5,90.0,90.0,0.0,1.0,0.0
195661,EW5,90.0,90.0,0.0,1.0,0.0
195662,EW5,90.0,90.0,0.0,1.0,0.0
195663,EW5,90.0,90.0,0.0,1.0,0.0
195664,EW5,90.0,90.0,0.0,1.0,0.0
195665,EW5,90.0,90.0,0.0,1.0,0.0
195666,EW5,90.0,90.0,0.0,1.0,0.0
195667,EW5,90.0,90.0,0.0,1.0,0.0
195668,EW5,90.0,90.0,0.0,1.0,0.0
195669,EW5,90.0,90.0,0.0,1.0,0.0
195670,EW5,90.0,90.0,0.0,1.0,0.0
195671,EW5,90.0,90.0,0.0,1.0,0.0
195672,EW5,90.0,90.0,0.0,1.0,0.0
195673,EW5,90.0,90.0,0.0,1.0,0.0
195674,EW5,90.0,90.0,0.0,1.0,0.0
195675,EW5,90.0,90.0,0.0,1.0,0.0
195676,EW5,90.0,90.0,0.0,1.0,0.0
195677,EW5,90.0,90.0,0.0,1.0,0.0
195678,EW5,90.0,90.0,0.0,1.0,0.0
195679,EW5,90.0,90.0,0.0,1.0,0.0
195680,EW5,90.0,90.0,0.0,1.0,0.0
195681,EW5,90.0,90.0,0.0,1.0,0.0
195682,EW5,90.0,90.0,0.0,1.0,0.0
195683,EW5,90.0,90.0,0.0,1.0,0.0
195684,EW5,90.0,90.0,0.0,1.0,0.0
195685,EW5,90.0,90.0,0.0,1.0,0.0
195686,EW5,90.0,90.0,0.0,1.0,0.0
195687,EW5,90.0,90.0,0.0,1.0,0.0
195688,EW5,90.0,90.0,0.0,1.0,0.0
195689,EW5,90.0,90.0,0.0,1.0,0.0
195690,EW5,90.0,90.0,0.0,1.0,0.0
195691,EW5,90.0,90.0,0.0,1.0,0.0
195692,EW5,90.0,90.0,0.0,1.0,0.0
195693,EW5,90.0,90.0,0.0,1.0,0.0
195694,EW5,90.0,90.0,0.0,1.0,0.0
195695,EW5,90.0,90.0,0.0,1.0,0.0
195696,EW5,90.0,90.0,0.0,1.0,0.0
195697,EW5,90.0,90.0,0.0,1.0,0.0
195698,EW5,90.0,90.0,0.0,1.0,0.0
195699,EW5,90.0,90.0,0.0,1.0,0.0
23,NS1,0.0,90.0,1.0,0.0,0.0
24,NS1,0.0,90.0,1.0,0.0,0.0
118,NS1,0.0,90.0,1.0,0.0,0.0
119,NS1,0.0,90.0,1.0,0.0,0.0
213,NS1,0.0,90.0,1.0,0.0,0.0
214,NS1,0.0,90.0,1.0,0.0,0.0
308,NS1,0.0,90.0,1.0,0.0,0.0
309,NS1,0.0,90.0,1.0,0.0,0.0
403,NS1,0.0,90.0,1.0,0.0,0.0
404,NS1,0.0,90.0,1.0,0.0,0.0
498,NS1,0.0,90.0,1.0,0.0,0.0
499,NS1,0.0,90.0,1.0,0.0,0.0
593,NS1,0.0,90.0,1.0,0.0,0.0
594,NS1,0.0,90.0,1.0,0.0,0.0
688,NS1,0.0,90.0,1.0,0.0,0.0
689,NS1,0.0,90.0,1.0,0.0,0.0
783,NS1,0.0,90.0,1.0,0.0,0.0
784,NS1,0.0,90.0,1.0,0.0,0.0
878,NS1,0.0,90.0,1.0,0.0,0.0
879,NS1,0.0,90.0,1.0,0.0,0.0
973,NS1,0.0,90.0,1.0,0.0,0.0
974,NS1,0.0,90.0,1.0,0.0,0.0
1068,NS1,0.0,90.0,1.0,0.0,0.0
1069,NS1,0.0,90.0,1.0,0.0,0.0
1163,NS1,0.0,90.0,1.0,0.0,0.0
1164,NS1,0.0,90.0,1.0,0.0,0.0
1258,NS1,0.0,90.0,1.0,0.0,0.0
1259,NS1,0.0,90.0,1.0,0.0,0.0
1353,NS1,0.0,90.0,1.0,0.0,0.0
1354,NS1,0.0,90.0,1.0,0.0,0.0
1448,NS1,0.0,90.0,1.0,0.0,0.0
1449,NS1,0.0,90.0,1.0,0.0,0.0
1450,NS1,0.0,90.0,1.0,0.0,0.0
1451,NS1,0.0,90.0,1.0,0.0,0.0
1545,NS1,0.0,90.0,1.0,0.0,0.0
1546,NS1,0.0,90.0,1.0,0.0,0.0
1640,NS1,0.0,90.0,1.0,0.0,0.0
1641,NS1,0.0,90.0,1.0,0.0,0.0
1735,NS1,0.0,90.0,1.0,0.0,0.0
1736,NS1,0.0,90.0,1.0,0.0,0.0
1830,NS1,0.0,90.0,1.0,0.0,0.0
1831,NS1,0.0,90.0,1.0,0.0,0.0
1925,NS1,0.0,90.0,1.0,0.0,0.0
1926,NS1,0.0,90.0,1.0,0.0,0.0
2020,NS1,0.0,90.0,1.0,0.0,0.0
2021,NS1,0.0,90.0,1.0,0.0,0.0
2115,NS1,0.0,90.0,1.0,0.0,0.0
2116,NS1,0.0,90.0,1.0,0.0,0.0
2210,NS1,0.0,90.0,1.0,0.0,0.0
2211,NS1,0.0,90.0,1.0,0.0,0.0
2305,NS1,0.0,90.0,1.0,0.0,0.0
2306,NS1,0.0,90.0,1.0,0.0,0.0
2400,NS1,0.0,90.0,1.0,0.0,0.0
2401,NS1,0.0,90.0,1.0,0.0,0.0
2495,NS1,0.0,90.0,1.0,0.0,0.0
2496,NS1,0.0,90.0,1.0,0.0,0.0
2497,NS1,0.0,90.0,1.0,0.0,0.0
2498,NS1,0.0,90.0,1.0,0.0,0.0
2592,NS1,0.0,90.0,1.0,0.0,0.0
2593,NS1,0.0,90.0,1.0,0.0,0.0
2687,NS1,0.0,90.0,1.0,0.0,0.0
2688,NS1,0.0,90.0,1.0,0.0,0.0
2782,NS1,0.0,90.0,1.0,0.0,0.0
2783,NS1,0.0,90.0,1.0,0.0,0.0
2877,NS1,0.0,90.0,1.0,0.0,0.0
2878,NS1,0.0,90.0,1.0,0.0,0.0
2972,NS1,0.0,90.0,1.0,0.0,0.0
2973,NS1,0.0,90.0,1.0,0.0,0.0
3067,NS1,0.0,90.0,1.0,0.0,0.0
3068,NS1,0.0,90.0,1.0,0.0,0.0
3162,NS1,0.0,90.0,1.0,0.0,0.0
3163,NS1,0.0,90.0,1.0,0.0,0.0
3257,NS1,0.0,90.0,1.0,0.0,0.0
3258,NS1,0.0,90.0,1.0,0.0,0.0
3352,NS1,0.0,90.0,1.0,0.0,0.0
3353,NS1,0.0,90.0,1.0,0.0,0.0
3447,NS1,0.0,90.0,1.0,0.0,0.0
3448,NS1,0.0,90.0,1.0,0.0,0.0
3542,NS1,0.0,90.0,1.0,0.0,0.0
3543,NS1,0.0,90.0,1.0,0.0,0.0
3544,NS1,0.0,90.0,1.0,0.0,0.0
3545,NS1,0.0,90.0,1.0,0.0,0.0
3639,NS1,0.0,90.0,1.0,0.0,0.0
3640,NS1,0.0,90.0,1.0,0.0,0.0
3734,NS1,0.0,90.0,1.0,0.0,0.0
3735,NS1,0.0,90.0,1.0,0.0,0.0
3829,NS1,0.0,90.0,1.0,0.0,0.0
3830,NS1,0.0,90.0,1.0,0.0,0.0
3924,NS1,0.0,90.0,1.0,0.0,0.0
3925,NS1,0.0,90.0,1.0,0.0,0.0
4019,NS1,0.0,90.0,1.0,0.0,0.0
4020,NS1,0.0,90.0,1.0,0.0,0.0
4114,NS1,0.0,90.0,1.0,0.0,0.0
4115,NS1,0.0,90.0,1.0,0.0,0.0
4209,NS1,0.0,90.0,1.0,0.0,0.0
4210,NS1,0.0,90.0,1.0,0.0,0.0
4304,NS1,0.0,90.0,1.0,0.0,0.0
4305,NS1,0.0,90.0,1.0,0.0,0.0
4399,NS1,0.0,90.0,1.0,0.0,0.0
4400,NS1,0.0,90.0,1.0,0.0,0.0
4494,NS1,0.0,90.0,1.0,0.0,0.0
4495,NS1,0.0,90.0,1.0,0.0,0.0
4589,NS1,0.0,90.0,1.0,0.0,0.0
4590,NS1,0.0,90.0,1.0,0.0,0.0
4591,NS1,0.0,90.0,1.0,0.0,0.0
4592,NS1,0.0,90.0,1.0,0.0,0.0
4686,NS1,0.0,90.0,1.0,0.0,0.0
4687,NS1,0.0,90.0,1.0,0.0,0.0
4781,NS1,0.0,90.0,1.0,0.0,0.0
4782,NS1,0.0,90.0,1.0,0.0,0.0
4876,NS1,0.0,90.0,1.0,0.0,0.0
4877,NS1,0.0,90.0,1.0,0.0,0.0
4971,NS1,0.0,90.0,1.0,0.0,0.0
4972,NS1,0.0,90.0,1.0,0.0,0.0
5066,NS1,0.0,90.0,1.0,0.0,0.0
5067,NS1,0.0,90.0,1.0,0.0,0.0
5161,NS1,0.0,90.0,1.0,0.0,0.0
5162,NS1,0.0,90.0,1.0,0.0,0.0
5256,NS1,0.0,90.0,1.0,0.0,0.0
5257,NS1,0.0,90.0,1.0,0.0,0.0
5351,NS1,0.0,90.0,1.0,0.0,0.0
5352,NS1,0.0,90.0,1.0,0.0,0.0
5446,NS1,0.0,90.0,1.0,0.0,0.0
5447,NS1,0.0,90.0,1.0,0.0,0.0
5541,NS1,0.0,90.0,1.0,0.0,0.0
5542,NS1,0.0,90.0,1.0,0.0,0.0
5636,NS1,0.0,90.0,1.0,0.0,0.0
5637,NS1,0.0,90.0,1.0,0.0,0.0
5638,NS1,0.0,90.0,1.0,0.0,0.0
5733,NS1,0.0,90.0,1.0,0.0,0.0
5828,NS1,0.0,90.0,1.0,0.0,0.0
5923,NS1,0.0,90.0,1.0,0.0,0.0
6018,NS1,0.0,90.0,1.0,0.0,0.0
6113,NS1,0.0,90.0,1.0,0.0,0.0
6208,NS1,0.0,90.0,1.0,0.0,0.0
6303,NS1,0.0,90.0,1.0,0.0,0.0
6398,NS1,0.0,90.0,1.0,0.0,0.0
6493,NS1,0.0,90.0,1.0,0.0,0.0
