,P,H,T
167,244.58958716789445,8898.02277218096,386.6676893052622
168,244.5895870688471,8898.022772073513,386.6676893055696
169,244.58958694927028,8898.022771909868,386.66768930548926
170,244.58958683409628,8898.022771749049,386.66768930537006
171,244.58958673993823,8898.022771634367,386.6676893054961
172,244.5895866697328,8898.022771549846,386.66768930560295
173,244.5895866264962,8898.022771494783,386.6676893056289
174,244.58958660963478,8898.022771468875,386.6676893055798
175,244.5895866206178,8898.022771474547,386.66768930546266
176,244.58958665724435,8898.022771513215,386.6676893053351
177,244.58958670791657,8898.022771577636,386.667689305303
178,244.5895867551088,8898.022771625085,386.6676893051069
179,244.58958681650776,8898.022771706212,386.66768930510955
180,244.5895869959626,8898.022771953481,386.6676893052513
181,244.58958714712057,8898.02277214304,386.66768930512194
182,244.5895872935922,8898.022772327498,386.6676893050073
183,244.58958742569513,8898.022772494174,386.66768930490787
184,244.5895875534553,8898.02277265865,386.6676893048546
185,244.58958764673966,8898.02277278324,386.66768930487603
186,244.589587690132,8898.02277286058,386.667689305144
187,244.5895878367549,8898.022773054594,386.6676893051534
188,244.58958783086698,8898.022773046061,386.66768930514263
189,244.58958773000288,8898.022772914315,386.6676893051587
190,244.58969536128876,8898.022914894947,386.66768930620276
191,244.5896950215976,8898.022914439834,386.6676893061064
192,244.58969401952356,8898.022913117564,386.6676893060913
193,244.58969272498823,8898.022911410442,386.6676893060865
194,244.58969127759764,8898.022909505173,386.6676893061264
195,244.58968959687263,8898.022907290937,386.6676893061479
196,244.58968748359828,8898.022904507232,386.6676893061805
197,244.58968494857046,8898.02290116533,386.66768930618457
198,244.5896826551517,8898.022898128864,386.6676893060141
199,244.58968072847844,8898.022895580738,386.6676893059085
200,244.58967854978098,8898.022892710174,386.6676893059333
201,244.58967612681886,8898.022889517391,386.6676893059551
202,244.58967351803318,8898.022886079345,386.66768930597357
203,244.58967079235163,8898.02288248789,386.6676893060018
204,244.58966795452463,8898.022878748687,386.66768930603126
205,244.58966502608277,8898.022874890046,386.66768930606116
206,244.58966202990877,8898.022870940527,386.66768930607
207,244.5896590182616,8898.022866971021,386.6676893060839
208,244.58965601341416,8898.0228630115,386.6676893061118
209,244.58965303356624,8898.022859085273,386.6676893061441
210,244.5896501073476,8898.022855231504,386.6676893061999
211,244.58964720386635,8898.022851406939,386.66768930624505
212,244.5896443624046,8898.02284765887,386.6676893062206
213,244.58964240017147,8898.022845148193,386.6676893072345
214,244.58964120082382,8898.022843578266,386.66768930738476
215,244.5896399820562,8898.022841957882,386.6676893072048
216,244.58963875083768,8898.022840335003,386.66768930720934
217,244.58963751660275,8898.0228387069,386.6676893071981
218,244.58963628421984,8898.022837075874,386.6676893071158
219,244.5896350557358,8898.022835444219,386.66768930695565
220,244.5896338250654,8898.022833805382,386.6676893067387
221,244.58963259259795,8898.022832162193,386.66768930649596
222,244.58963134419236,8898.02283050621,386.66768930636175
223,244.58963008174555,8898.022828813626,386.6676893059876
224,244.58962785371256,8898.022825845326,386.6676893055782
225,244.58962487492073,8898.022821921937,386.66768930562966
226,244.58962201138272,8898.022818133348,386.66768930545356
227,244.5896192658173,8898.022814501366,386.6676893052914
228,244.58961665461834,8898.022811049279,386.6676893051656
229,244.58961419429195,8898.022807798287,386.66768930506834
230,244.58961191844574,8898.022804792645,386.667689305001
